x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
2.08144,2.06439,0,0,2.08202,2.06116,0.001863,0.00561285,1.05571
2.08144,2.06439,0,0,2.08202,2.06116,0.00186324,0.00747609,1.05757
2.08144,2.06439,0,0,2.08202,2.06116,0.00186324,0.00933933,1.05943
2.08144,2.06439,0,0,2.08202,2.06116,0.001863,0.0112023,1.0613
2.08144,2.06439,0,0,2.08202,2.06116,0.00186324,0.0130656,1.06316
2.08144,2.06439,0,0,2.08202,2.06116,0.00186324,0.0149288,1.06502
2.08144,2.06439,0,0,2.08202,2.06116,0.001863,0.0167918,1.06689
2.08144,2.06439,0.00075,0,2.08202,2.06116,0.00186348,0.0186553,1.06875
2.07968,2.06443,0.07575,0,2.07915,2.06121,0.00263691,0.0212922,1.07139
2.07095,2.06459,0.147,0,2.06895,2.06141,0.00365996,0.0249522,1.07505
2.05511,2.06488,0.22125,0,2.05182,2.06174,0.00453854,0.0294907,1.07959
2.03699,2.0652,0.2925,0,2.02705,2.06221,0.00910807,0.0385988,1.08869
2.00773,2.06572,0.3705,0,1.9945,2.06282,0.0112915,0.0498903,1.09999
1.96271,2.06652,0.44175,0,1.95517,2.06356,0.00734091,0.0572312,1.10733
1.92696,2.06716,0.5145,0,1.90846,2.06444,0.0145757,0.0718069,1.1219
1.86457,2.06828,0.58875,0,1.85428,2.06547,0.00897121,0.0807781,1.13087
1.81698,2.06914,0.657,0,1.79288,2.06663,0.0177352,0.0985134,1.14861
1.75153,2.07032,0.72975,0,1.72461,2.06793,0.0191398,0.117653,1.16775
1.66323,2.07192,0.8025,0,1.64806,2.0694,0.011446,0.129099,1.17919
1.59859,2.07309,0.8745,0,1.56605,2.07097,0.0214386,0.150538,1.20063
1.49296,2.07502,0.945,0,1.47586,2.0727,0.0118387,0.162376,1.21247
1.39714,2.07677,1.0005,0,1.37879,2.07457,0.0120256,0.174402,1.2245
1.2972,2.0786,1.0005,0,1.2778,2.07653,0.0119855,0.186388,1.23648
1.21722,2.08007,1.0005,0,1.17882,2.07844,0.0205834,0.206971,1.25707
1.09724,2.08227,1.0005,0,1.07884,2.08037,0.0102091,0.21718,1.26728
1.01725,2.08374,1.0005,0,0.977855,2.08232,0.0182929,0.235473,1.28557
0.897273,2.08594,1.0005,0,0.878873,2.08423,0.00877738,0.24425,1.29435
0.817287,2.0874,1.0005,0,0.778892,2.08616,0.0148718,0.259122,1.30922
0.697501,2.0896,0.96075,0,0.679505,2.08808,0.00707293,0.266195,1.31629
0.621065,2.091,0.8865,0,0.586139,2.08988,0.0107601,0.276955,1.32705
0.515422,2.09293,0.8115,0,0.500269,2.09153,0.0049274,0.281883,1.33198
0.450994,2.0941,0.738,0,0.421187,2.09305,0.0071063,0.288989,1.33908
0.363221,2.09569,0.663,0,0.350236,2.0944,0.00344753,0.292436,1.34253
0.310556,2.09664,0.5925,0,0.287152,2.0956,0.00432992,0.296766,1.34686
0.240346,2.0979,0.51825,0,0.230838,2.09667,0.00228596,0.299052,1.34915
0.209297,2.09846,0.441,0,0.182004,2.09759,0.00339699,0.302449,1.35254
0.147283,2.09957,0.369,0,0.140197,2.09838,0.00166893,0.304118,1.35421
0.11163,2.1002,0.29775,0,0.106267,2.09902,0.00146151,0.30558,1.35568
0.0832155,2.10071,0.22275,0,0.0792723,2.09952,0.00133538,0.306915,1.35701
0.0620606,2.10108,0.15525,0,0.0592423,2.0999,0.00126553,0.308181,1.35828
0.0478567,2.10133,0.08025,0,0.0466034,2.10013,0.00122762,0.309408,1.3595
0.0419175,2.10144,0,0,0.0416926,2.10022,0.00121737,0.310626,1.36072
0.041071,2.10145,0,0,0.0416726,2.10022,0.00121546,0.311841,1.36194
0.0410657,2.10145,0,0,0.0416741,2.10022,0.0012157,0.313057,1.36315
0.0410648,2.10145,0,0,0.0416744,2.10022,0.00121546,0.314272,1.36437
0.0410648,2.10145,0,0,0.0416745,2.10022,0.00121546,0.315488,1.36558
0.0410648,2.10145,0,0,0.0416745,2.10022,0.00121546,0.316703,1.3668
0.0410649,2.10145,0,0,0.0416746,2.10022,0.00121546,0.317919,1.36801
0.0410649,2.10145,0,0,0.0416746,2.10022,0.00121546,0.319134,1.36923
0.0410649,2.10145,0,0,0.0416746,2.10022,0.00121546,0.320349,1.37044
0.0410649,2.10145,0,0,0.0416746,2.10022,0.00121546,0.321565,1.37166
0.041065,2.10145,0,0,0.0416747,2.10022,0.00121546,0.32278,1.37288
0.041065,2.10145,0,0,0.0416747,2.10022,0.00121546,0.323996,1.37409
0.041065,2.10145,0,0,0.0416747,2.10022,0.0012157,0.325212,1.37531
0.041065,2.10145,0,0,0.0416748,2.10022,0.0012157,0.326427,1.37652
0.0410651,2.10145,0,0,0.0416748,2.10022,0.0012157,0.327643,1.37774
0.0410651,2.10145,0,0.5,0.041676,2.10022,0.0012157,0.328859,1.37895
0.0410618,2.10145,0,0.5,0.0417015,2.10022,0.00121498,0.330074,1.38017
0.0410426,2.10145,0,0.5,0.0417468,2.10022,0.00121331,0.331287,1.38138
0.0410052,2.10145,0,0.5,0.041787,2.10022,0.00120997,0.332497,1.38259
0.0409533,2.10144,0,0.5,0.041833,2.10022,0.00120378,0.333701,1.3838
0.0409127,2.10144,0,0.5,0.0418963,2.10023,0.00119352,0.334894,1.38499
0.0408954,2.10143,0,0.5,0.0419722,2.10023,0.00118208,0.336076,1.38617
0.0408881,2.10143,0,0.5,0.0420543,2.10024,0.00116849,0.337245,1.38734
0.0408831,2.10143,0,0.5,0.0421389,2.10026,0.00115156,0.338396,1.38849
0.0408819,2.10143,0,0.5,0.0422237,2.10027,0.00113225,0.339529,1.38962
0.0408817,2.10143,0,0.5,0.0423074,2.10029,0.0011096,0.340638,1.39073
0.0408822,2.10143,0,0.5,0.042389,2.10032,0.00108361,0.341722,1.39182
0.0408834,2.10143,0,0.5,0.0424681,2.10035,0.00105453,0.342776,1.39287
0.0408845,2.10143,0,0.5,0.0425435,2.10038,0.00102186,0.343798,1.39389
0.0408857,2.10143,0,0.5,0.0426172,2.10041,0.000984669,0.344783,1.39488
0.0408867,2.10143,0,0.5,0.0426865,2.10045,0.000943661,0.345726,1.39582
0.0408876,2.10143,0,0.5,0.0427528,2.1005,0.000897884,0.346624,1.39672
0.0408891,2.10144,0,0.5,0.042814,2.10055,0.000849724,0.347474,1.39757
0.0408897,2.10144,0,0.5,0.0428718,2.1006,0.00079608,0.34827,1.39837
0.0408911,2.10144,0,0.5,0.0429261,2.10066,0.000738859,0.349009,1.3991
0.0408918,2.10144,0,0.5,0.0429753,2.10072,0.000678062,0.349687,1.39978
0.0408928,2.10144,0,0.5,0.0430208,2.10079,0.000612736,0.3503,1.4004
0.0408934,2.10144,0,0.5,0.0430623,2.10085,0.000543118,0.350843,1.40094
0.0408939,2.10144,0,0.5,0.0430998,2.10093,0.0004704,0.351313,1.40141
0.0408946,2.10144,0,0.5,0.0431333,2.101,0.000394344,0.351708,1.4018
0.0408953,2.10144,0,0.5,0.0431629,2.10108,0.000315189,0.352023,1.40212
0.0408958,2.10145,0,0.5,0.0431888,2.10117,0.000232458,0.352255,1.40235
0.0408961,2.10145,0,0.5,0.0432111,2.10125,0.00014782,0.352403,1.4025
0.0408965,2.10145,0,0.5,0.0432298,2.10134,6.07967e-05,0.352464,1.40256
0.0408969,2.10145,0,0.5,0.0432453,2.10143,2.86102e-05,0.352493,1.40259
0.0408971,2.10145,0,0.5,0.0432575,2.10152,0.000119686,0.352612,1.40271
0.0408973,2.10145,0,0.5,0.0432665,2.10162,0.000211954,0.352824,1.40292
0.0408975,2.10145,0,0,0.0432722,2.10171,0.000299215,0.353123,1.40322
0.0408977,2.10146,0,0,0.0432744,2.10176,0.000350475,0.000350475,1.40357
0.0408978,2.10146,0,0,0.0432749,2.10178,0.000363111,0.000713587,1.40393
0.0408978,2.10146,0,0,0.0432749,2.10178,0.000362635,0.00107622,1.4043
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362635,0.00143886,1.40466
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362396,0.00180125,1.40502
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362635,0.00216389,1.40538
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362635,0.00252652,1.40575
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362635,0.00288916,1.40611
0.0408978,2.10146,0,0,0.043275,2.10178,0.000362396,0.00325155,1.40647
0.0408978,2.10146,0.03225,0,0.0432607,2.10141,6.4373e-06,0.00325799,1.40648
0.0407843,2.09841,0.10575,0,0.0430324,2.09557,0.00278687,0.00604486,1.40926
0.0401761,2.08201,0.17925,0,0.0425145,2.08232,0.00036335,0.00640821,1.40963
0.0397567,2.07062,0.249,0,0.0417443,2.06244,0.00813246,0.0145407,1.41776
0.0386428,2.04018,0.3225,0,0.040675,2.03471,0.00542974,0.0199704,1.42319
0.0376848,2.01395,0.396,0,0.0393281,1.99976,0.0141628,0.0341332,1.43735
0.0359221,1.96576,0.47025,0,0.0376969,1.95748,0.00824761,0.0423808,1.4456
0.0345265,1.92767,0.54525,0,0.0357728,1.9077,0.0199449,0.0623257,1.46554
0.0320988,1.86152,0.621,0,0.033554,1.85038,0.0111076,0.0734333,1.47665
0.0297694,1.79817,0.69825,0,0.0309626,1.78355,0.01459,0.0880233,1.49124
0.0277034,1.74206,0.771,0,0.0282348,1.71332,0.0287282,0.116752,1.51997
0.0254595,1.68121,0.83775,0,0.025146,1.63392,0.0472935,0.164045,1.56726
0.0211332,1.5641,0.91275,0,0.0217773,1.54746,0.0166351,0.18068,1.5839
0.0184158,1.49068,0.98775,0,0.0180733,1.45254,0.038138,0.218818,1.62204
0.0155207,1.41256,1.0005,0,0.0142205,1.35394,0.0586233,0.277442,1.68066
0.0103321,1.27264,1.0005,0,0.0103158,1.25403,0.0186114,0.296053,1.69927
0.00736747,1.1927,1.0005,0,0.00641061,1.1541,0.0385966,0.33465,1.73787
0.00292039,1.07278,1.0005,0,0.00250535,1.05418,0.0185997,0.353249,1.75647
-4.43356e-05,0.992835,1.0005,0,-0.0014,0.954257,0.0385771,0.391826,1.79505
-0.0052327,0.852933,1.0005,0,-0.0053445,0.853334,0.000402212,0.392229,1.79545
-0.00671511,0.812961,1.0005,0,-0.00921098,0.75441,0.0585223,0.450751,1.85397
-0.0118507,0.674461,0.92925,0,-0.0130573,0.655965,0.0184709,0.469222,1.87244
-0.0145854,0.600609,0.8535,0,-0.0166049,0.565023,0.0355185,0.50474,1.90796
-0.0177505,0.515,0.78,0,-0.0197569,0.484096,0.0308072,0.535548,1.93877
-0.0211781,0.422124,0.7095,0,-0.0226863,0.408766,0.01326,0.548808,1.95203
-0.0232512,0.365859,0.6345,0,-0.0253333,0.340596,0.0250603,0.573868,1.97709
-0.0260363,0.290146,0.5655,0,-0.0277008,0.279531,0.0104123,0.58428,1.9875
-0.0280607,0.235017,0.48975,0,-0.0297793,0.225838,0.00889383,0.593174,1.99639
-0.0291417,0.205537,0.41475,0,-0.0315649,0.179636,0.0252046,0.618379,2.0216
-0.0312747,0.147272,0.3405,0,-0.0330711,0.1406,0.00611944,0.624498,2.02772
-0.0324679,0.114614,0.26625,0,-0.0342726,0.109414,0.0044679,0.628966,2.03218
-0.0333908,0.0893102,0.192,0,-0.0351804,0.0858137,0.00260293,0.631569,2.03479
-0.0339307,0.0744826,0.11775,0,-0.0358113,0.0693839,0.0037665,0.635336,2.03855
-0.0344203,0.0610179,0,0,-0.036158,0.0603432,0.00029026,0.635626,2.03884
-0.0345106,0.058531,0,0,-0.0362098,0.0589892,0.00126872,0.636895,2.04011
-0.0345107,0.0585271,0,0,-0.0362098,0.0589904,0.00127298,0.638168,2.04139
-0.0345106,0.0585301,0,0,-0.0362098,0.0589896,0.00126981,0.639437,2.04266
-0.0345106,0.0585304,0,0,-0.0362098,0.0589896,0.00126953,0.640707,2.04393
-0.0345106,0.0585304,0,0,-0.0362098,0.0589896,0.00126955,0.641976,2.04519
-0.0345106,0.0585304,0,0,-0.0362098,0.0589896,0.00126955,0.643246,2.04646
-0.0345106,0.0585304,0,0,-0.0362098,0.0589897,0.00126954,0.644515,2.04773
-0.0345106,0.0585305,0,0,-0.0362098,0.0589897,0.00126954,0.645785,2.049
-0.0345106,0.0585305,0,0,-0.0362098,0.0589897,0.00126954,0.647054,2.05027
-0.0345106,0.0585305,0,0,-0.0362098,0.0589897,0.00126955,0.648324,2.05154
-0.0345106,0.0585306,0,0,-0.0362098,0.0589898,0.00126953,0.649594,2.05281
-0.0345106,0.0585306,0,0,-0.0362098,0.0589898,0.00126954,0.650863,2.05408
-0.0345106,0.0585306,0,0,-0.0362098,0.0589898,0.00126954,0.652133,2.05535
-0.0345106,0.0585307,0,0,-0.0362098,0.0589899,0.00126954,0.653402,2.05662
-0.0345106,0.0585307,0,0,-0.0362098,0.0589899,0.00126953,0.654672,2.05789
-0.0345106,0.05853,0,0.5,-0.0362095,0.0589997,0.00127831,0.65595,2.05917
-0.0345108,0.0585217,0,0.5,-0.0362093,0.0590382,0.00131812,0.657268,2.06049
-0.0345099,0.0584746,0,0.5,-0.0362099,0.0590814,0.00139628,0.658664,2.06188
-0.034508,0.0584404,0,0.5,-0.0362103,0.0591193,0.00145918,0.660124,2.06334
-0.0345037,0.0583937,0,0.5,-0.0362128,0.0591722,0.001548,0.661672,2.06489
-0.0344991,0.058362,0,0.5,-0.036219,0.0592419,0.00164028,0.663312,2.06653
-0.0344965,0.0583494,0,0.5,-0.0362294,0.059321,0.00172543,0.665037,2.06826
-0.034495,0.0583434,0,0.5,-0.036244,0.0594042,0.00181004,0.666847,2.07007
-0.0344942,0.0583408,0,0.5,-0.0362626,0.0594884,0.00189418,0.668741,2.07196
-0.034494,0.0583403,0,0.5,-0.0362852,0.0595717,0.00197768,0.670719,2.07394
-0.0344941,0.0583404,0,0.5,-0.0363118,0.0596531,0.00206081,0.67278,2.076
-0.0344944,0.0583411,0,0.5,-0.0363423,0.0597318,0.00214325,0.674923,2.07814
-0.0344951,0.0583423,0,0.5,-0.0363772,0.0598082,0.00222514,0.677148,2.08037
-0.0344959,0.0583436,0,0.5,-0.0364159,0.0598802,0.00230531,0.679454,2.08267
-0.0344962,0.0583441,0,0.5,-0.0364586,0.0599485,0.00238522,0.681839,2.08506
-0.0344972,0.0583454,0,0.5,-0.0365049,0.0600122,0.00246212,0.684301,2.08752
-0.0344979,0.0583463,0,0.5,-0.0365558,0.0600724,0.00253887,0.68684,2.09006
-0.0344988,0.0583474,0,0.5,-0.0366107,0.0601285,0.00261389,0.689454,2.09267
-0.0345,0.0583485,0,0.5,-0.0366696,0.0601802,0.00268714,0.692141,2.09536
-0.0345008,0.0583493,0,0.5,-0.0367325,0.0602277,0.00275935,0.6949,2.09812
-0.0345022,0.0583504,0,0.5,-0.0367998,0.0602713,0.00282993,0.69773,2.10095
-0.0345031,0.058351,0,0.5,-0.0368693,0.06031,0.00289822,0.700628,2.10385
-0.0345039,0.0583516,0,0.5,-0.036943,0.060345,0.00296561,0.703594,2.10681
-0.0345052,0.0583524,0,0.5,-0.03702,0.060376,0.00303097,0.706625,2.10984
-0.0345063,0.058353,0,0.5,-0.0370999,0.0604033,0.00309502,0.70972,2.11294
-0.0345072,0.0583534,0,0.5,-0.0371835,0.0604273,0.00315841,0.712878,2.1161
-0.0345086,0.058354,0,0.5,-0.037268,0.0604475,0.00321869,0.716097,2.11932
-0.0345097,0.0583544,0,0.5,-0.0373556,0.0604647,0.00327838,0.719375,2.12259
-0.034511,0.0583547,0,0.5,-0.037446,0.0604791,0.00333729,0.722713,2.12593
-0.0345119,0.058355,0,0.5,-0.0375363,0.0604906,0.00339388,0.726107,2.12933
-0.0345137,0.0583553,0,0.5,-0.0376299,0.0604996,0.00344973,0.729556,2.13278
-0.0345143,0.0583554,0,0.5,-0.0377226,0.0605061,0.00350393,0.73306,2.13628
-0.0345172,0.0583557,0,0,-0.0378069,0.0605099,0.00355005,0.73661,2.13983
